Camelot;Kraków;Św. Tomasza 17, Stare Miasto, Kraków;Cafe,Desserts,European,Takeaway Available,Breakfast,Lunch,Serves Alcohol,Outdoor Seating,Wifi,Pet Friendly,Fullbar;https://b.zmtcdn.com/data/res_imagery/10400574_RESTAURANT_c123a260062aaafaa7aeb9b74faac3ac_c.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A
Nowa Prowincja;Kraków;Bracka 3-5, Stare Miasto, Kraków;Cafe,Breakfast,Dinner,Credit Card,Lunch,Serves Alcohol,Live Music,Outdoor Seating,Pet Friendly,Fullbar,Indoor Seating,Wifi,Board Games;https://b.zmtcdn.com/data/res_imagery/16528759_RESTAURANT_661499b9e65f2d2f576fae72fb7d5b70.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A
Wesoła Cafe;Kraków;Rakowicka 17/2, Grzegórzki, Kraków;Cafe,Takeaway Available,Breakfast,Serves Alcohol,Lunch,Credit Card,Wifi,Beer,Live Music,Indoor Seating,Disabled Friendly,Wine,Kid Friendly,Pet Friendly;https://b.zmtcdn.com/data/res_imagery/10400444_RESTAURANT_d736ba8f1074e7b19b89b4380efd5fce_c.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A
Charlotte;Kraków;Pl. Szczepański 2, Stare Miasto, Kraków;Bakery,Cafe,French,Credit Card,Breakfast,Serves Alcohol,Indoor Seating,Pet Friendly,Kid Friendly,Wifi,Gluten Free Options,Vegan Options,Wine;https://b.zmtcdn.com/data/res_imagery/10400227_RESTAURANT_9f05091facc2b59da3a28bd20ad7f595_c.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A
Pijalnia Czekolady Wedel;Kraków;Rynek Główny 46, Stare Miasto, Kraków Krakow;Desserts,Cafe,Credit Card,Serves Alcohol,Kid Friendly,Fullbar,Outdoor Seating,Wifi,Gluten Free Options,Desserts and Bakes;https://b.zmtcdn.com/data/res_imagery/10400224_RESTAURANT_4d1091348f4c3adc967ea59cea42d21f_c.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A
Kolanko No 6;Kraków;Józefa 17, Kazimierz, Kraków;Cafe,International,Lunch,Serves Alcohol,Dinner,Credit Card,Takeaway Available,Breakfast,Nightlife,Live Music,Outdoor Seating,Pet Friendly,Vegetarian Friendly,Lunch Menu,Fullbar,Kid Friendly,Wifi,Board Games;https://b.zmtcdn.com/data/res_imagery/16528407_RESTAURANT_ba1871bc1cd71179e4b973934178be82.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A
Meho Cafe;Kraków;Krupnicza 26, Stare Miasto, Kraków;Cafe,Takeaway Available,Breakfast,Serves Alcohol,Credit Card,Live Music,Outdoor Seating,Kid Friendly,Wifi,Indoor Seating,Pet Friendly,Gluten Free Options,Vegan Options,Fullbar;https://b.zmtcdn.com/data/reviews_photos/a0c/3fba78de33b2a7d665ae721d07042a0c_1495107100.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A
Bunkier Cafe;Kraków;Pl. Szczepański 3A, Stare Miasto, Kraków;Cafe,European,Mediterranean,Breakfast,Lunch,Serves Alcohol,Credit Card,Dinner,Kid Friendly,Pet Friendly,Vegan Options,Fullbar,Outdoor Seating,Disabled Friendly,Wifi,Gluten Free Options;https://b.zmtcdn.com/data/res_imagery/10400274_RESTAURANT_3466e284a2ed979973ccea20215f442e_c.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A
Barfly;Kraków;Józefa 15, Kazimierz, Kraków;Polish,Cafe,Credit Card,Breakfast,Dinner,Lunch,Indoor Seating,Wifi,Vegan Options,Fullbar,Outdoor Seating,Kid Friendly,Vegetarian Friendly,Lunch Menu;https://b.zmtcdn.com/data/res_imagery/16528729_RESTAURANT_fa093408cf95afb044faadf1bef76817_c.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A
Dziórawy Kocioł;Kraków;Grodzka 50/1, Stare Miasto, Kraków;Cafe,Coffee and Tea,Beverages,Desserts,Finger Food,Cash,Kid Friendly,Desserts and Bakes,Live Entertainment,Beverages,Indoor Seating,Group Meal,Beer,Snacks;https://b.zmtcdn.com/data/res_imagery/10401350_RESTAURANT_6d99e76ae82b46000417817e99592c1f.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A
Mo-ja Café&Bistro;Kraków;Starowiślna 14, Stare Miasto, Kraków;Coffee and Tea,Desserts,European,Tea,Cafe,Ice Cream,International,Beverages,Cash,Takeaway Available,No Alcohol Available,Lunch,Credit Card,Breakfast,Desserts and Bakes,Visa for Credit Card,Indoor Seating,Pet Friendly,Group Meal,Street Parking,Kid Friendly,Gluten Free Options,Lunch Menu,Snacks,Air Conditioned,Vegan Options,MasterCard for Credit Card,Beverages,Outdoor Seating,Wifi,Vegetarian Friendly;https://b.zmtcdn.com/data/res_imagery/18298410_RESTAURANT_c89eebfd8bfba232ce106401df1997ca.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A
Słodki Wentzl;Kraków;Rynek Główny 19, Stare Miasto, Kraków;Cafe,Desserts,Credit Card,Serves Alcohol,Takeaway Available,Indoor Seating,Pet Friendly,Desserts and Bakes,Outdoor Seating,Disabled Friendly,Wifi,Fullbar;https://b.zmtcdn.com/data/res_imagery/16528810_RESTAURANT_aaab5f88c6c4ea6416eca8dba6447399_c.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A
Mleczarnia;Kraków;Meiselsa 17 i 20, Kazimierz, Kraków;Finger Food,Cafe,Drinks Only,Credit Card,Lunch,Serves Alcohol,Kid Friendly,Pet Friendly,Wifi,Nightlife,Snacks,Outdoor Seating,Disabled Friendly,Smoking Area,Fullbar,Beverages;https://b.zmtcdn.com/data/res_imagery/10400133_RESTAURANT_39038d8a56bfe19f9c9eb96ff11bbc7d_c.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A
Warsztat;Kraków;Bożego Ciała 1, Kazimierz, Krakow;Italian,Cafe,Credit Card,Takeaway Available,Breakfast,Lunch,Serves Alcohol,Dinner,Kid Friendly,Wifi,Outdoor Seating,Pet Friendly,Vegetarian Friendly,Fullbar;https://b.zmtcdn.com/data/res_imagery/16528752_RESTAURANT_74c22c0c53fd0ffd29cfced01e9bd740_c.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A
Tektura;Kraków;Krupnicza 7, Stare Miasto, Kraków;Cafe,Healthy Food,Desserts,Lunch,Credit Card,Breakfast,Takeaway Available,Vegan Options,Board Games,Indoor Seating,Pet Friendly,Gluten Free Options,Outdoor Seating,Kid Friendly;https://b.zmtcdn.com/data/res_imagery/16529070_RESTAURANT_26966ea619fff21f9b905a881242284c_c.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A
Sweet Life;Kraków;Warszawska 7, Kleparz, Kraków;American,Coffee and Tea,Desserts,Credit Card,Takeaway Available,Breakfast,No Alcohol Available,Lunch,Kid Friendly,Vegan Options,Indoor Seating,Gluten Free Options,Vegetarian Friendly;https://b.zmtcdn.com/data/res_imagery/10401333_RESTAURANT_753afbb3da9cb033077b630696bb4220.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A
Cafe Bar Magia;Kraków;Pl. Mariacki 3, Stare Miasto, Krakow;Cafe,Credit Card,Takeaway Available,Breakfast,Serves Alcohol,Kid Friendly,Wifi,Vegan Options,Nightlife,Outdoor Seating,Pet Friendly,Gluten Free Options,Vegetarian Friendly,Board Games;https://b.zmtcdn.com/data/res_imagery/10400597_RESTAURANT_c0f7b0376c9628d72568f20b83bcc47c_c.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A
Ariel;Kraków;Szeroka 18, Kazimierz, Kraków;Jewish,Cafe,Lunch,Serves Alcohol,Credit Card,Dinner,Live Music,Indoor Seating,Pet Friendly,Vegetarian Friendly,Kid Friendly,Wifi,Gluten Free Options,Fullbar;https://b.zmtcdn.com/data/res_imagery/16528573_RESTAURANT_e14bc1aa64a74f58e8befb08da56c1bc_c.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A
Cupcake Corner;Kraków;Bracka 4, Stare Miasto, Kraków;Cafe,Desserts,Credit Card,Takeaway Available,Breakfast,Kid Friendly,Wifi,Indoor Seating,Pet Friendly,Gluten Free Options,Vegan Options,Desserts and Bakes;https://b.zmtcdn.com/data/res_imagery/16528954_RESTAURANT_726edbf1490e9de519d812cb87c5c08f_c.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A
Mazaya Falafel;Kraków;Grzegórzecka 40, Grzegórzki, Kraków;Lebanese,Cash,Breakfast,Dinner,No Alcohol Available,Lunch,Indoor Seating;https://b.zmtcdn.com/data/reviews_photos/f70/d52422020eea13a213d99ea440325f70_1511901655.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A
